% MNIST - USPS dataset The database consists of 16x16 images of hand-written
% digits.

@RELATION usps

%  256 (= 16x16 pixels)
@ATTRIBUTE (0;0)  NUMERIC
@ATTRIBUTE (0;1)  NUMERIC
@ATTRIBUTE (0;2)  NUMERIC
@ATTRIBUTE (0;3)  NUMERIC
@ATTRIBUTE (0;4)  NUMERIC
@ATTRIBUTE (0;5)  NUMERIC
@ATTRIBUTE (0;6)  NUMERIC
@ATTRIBUTE (0;7)  NUMERIC
@ATTRIBUTE (0;8)  NUMERIC
@ATTRIBUTE (0;9)  NUMERIC
@ATTRIBUTE (0;10)  NUMERIC
@ATTRIBUTE (0;11)  NUMERIC
@ATTRIBUTE (0;12)  NUMERIC
@ATTRIBUTE (0;13)  NUMERIC
@ATTRIBUTE (0;14)  NUMERIC
@ATTRIBUTE (0;15)  NUMERIC
@ATTRIBUTE (1;0)  NUMERIC
@ATTRIBUTE (1;1)  NUMERIC
@ATTRIBUTE (1;2)  NUMERIC
@ATTRIBUTE (1;3)  NUMERIC
@ATTRIBUTE (1;4)  NUMERIC
@ATTRIBUTE (1;5)  NUMERIC
@ATTRIBUTE (1;6)  NUMERIC
@ATTRIBUTE (1;7)  NUMERIC
@ATTRIBUTE (1;8)  NUMERIC
@ATTRIBUTE (1;9)  NUMERIC
@ATTRIBUTE (1;10)  NUMERIC
@ATTRIBUTE (1;11)  NUMERIC
@ATTRIBUTE (1;12)  NUMERIC
@ATTRIBUTE (1;13)  NUMERIC
@ATTRIBUTE (1;14)  NUMERIC
@ATTRIBUTE (1;15)  NUMERIC
@ATTRIBUTE (2;0)  NUMERIC
@ATTRIBUTE (2;1)  NUMERIC
@ATTRIBUTE (2;2)  NUMERIC
@ATTRIBUTE (2;3)  NUMERIC
@ATTRIBUTE (2;4)  NUMERIC
@ATTRIBUTE (2;5)  NUMERIC
@ATTRIBUTE (2;6)  NUMERIC
@ATTRIBUTE (2;7)  NUMERIC
@ATTRIBUTE (2;8)  NUMERIC
@ATTRIBUTE (2;9)  NUMERIC
@ATTRIBUTE (2;10)  NUMERIC
@ATTRIBUTE (2;11)  NUMERIC
@ATTRIBUTE (2;12)  NUMERIC
@ATTRIBUTE (2;13)  NUMERIC
@ATTRIBUTE (2;14)  NUMERIC
@ATTRIBUTE (2;15)  NUMERIC
@ATTRIBUTE (3;0)  NUMERIC
@ATTRIBUTE (3;1)  NUMERIC
@ATTRIBUTE (3;2)  NUMERIC
@ATTRIBUTE (3;3)  NUMERIC
@ATTRIBUTE (3;4)  NUMERIC
@ATTRIBUTE (3;5)  NUMERIC
@ATTRIBUTE (3;6)  NUMERIC
@ATTRIBUTE (3;7)  NUMERIC
@ATTRIBUTE (3;8)  NUMERIC
@ATTRIBUTE (3;9)  NUMERIC
@ATTRIBUTE (3;10)  NUMERIC
@ATTRIBUTE (3;11)  NUMERIC
@ATTRIBUTE (3;12)  NUMERIC
@ATTRIBUTE (3;13)  NUMERIC
@ATTRIBUTE (3;14)  NUMERIC
@ATTRIBUTE (3;15)  NUMERIC
@ATTRIBUTE (4;0)  NUMERIC
@ATTRIBUTE (4;1)  NUMERIC
@ATTRIBUTE (4;2)  NUMERIC
@ATTRIBUTE (4;3)  NUMERIC
@ATTRIBUTE (4;4)  NUMERIC
@ATTRIBUTE (4;5)  NUMERIC
@ATTRIBUTE (4;6)  NUMERIC
@ATTRIBUTE (4;7)  NUMERIC
@ATTRIBUTE (4;8)  NUMERIC
@ATTRIBUTE (4;9)  NUMERIC
@ATTRIBUTE (4;10)  NUMERIC
@ATTRIBUTE (4;11)  NUMERIC
@ATTRIBUTE (4;12)  NUMERIC
@ATTRIBUTE (4;13)  NUMERIC
@ATTRIBUTE (4;14)  NUMERIC
@ATTRIBUTE (4;15)  NUMERIC
@ATTRIBUTE (5;0)  NUMERIC
@ATTRIBUTE (5;1)  NUMERIC
@ATTRIBUTE (5;2)  NUMERIC
@ATTRIBUTE (5;3)  NUMERIC
@ATTRIBUTE (5;4)  NUMERIC
@ATTRIBUTE (5;5)  NUMERIC
@ATTRIBUTE (5;6)  NUMERIC
@ATTRIBUTE (5;7)  NUMERIC
@ATTRIBUTE (5;8)  NUMERIC
@ATTRIBUTE (5;9)  NUMERIC
@ATTRIBUTE (5;10)  NUMERIC
@ATTRIBUTE (5;11)  NUMERIC
@ATTRIBUTE (5;12)  NUMERIC
@ATTRIBUTE (5;13)  NUMERIC
@ATTRIBUTE (5;14)  NUMERIC
@ATTRIBUTE (5;15)  NUMERIC
@ATTRIBUTE (6;0)  NUMERIC
@ATTRIBUTE (6;1)  NUMERIC
@ATTRIBUTE (6;2)  NUMERIC
@ATTRIBUTE (6;3)  NUMERIC
@ATTRIBUTE (6;4)  NUMERIC
@ATTRIBUTE (6;5)  NUMERIC
@ATTRIBUTE (6;6)  NUMERIC
@ATTRIBUTE (6;7)  NUMERIC
@ATTRIBUTE (6;8)  NUMERIC
@ATTRIBUTE (6;9)  NUMERIC
@ATTRIBUTE (6;10)  NUMERIC
@ATTRIBUTE (6;11)  NUMERIC
@ATTRIBUTE (6;12)  NUMERIC
@ATTRIBUTE (6;13)  NUMERIC
@ATTRIBUTE (6;14)  NUMERIC
@ATTRIBUTE (6;15)  NUMERIC
@ATTRIBUTE (7;0)  NUMERIC
@ATTRIBUTE (7;1)  NUMERIC
@ATTRIBUTE (7;2)  NUMERIC
@ATTRIBUTE (7;3)  NUMERIC
@ATTRIBUTE (7;4)  NUMERIC
@ATTRIBUTE (7;5)  NUMERIC
@ATTRIBUTE (7;6)  NUMERIC
@ATTRIBUTE (7;7)  NUMERIC
@ATTRIBUTE (7;8)  NUMERIC
@ATTRIBUTE (7;9)  NUMERIC
@ATTRIBUTE (7;10)  NUMERIC
@ATTRIBUTE (7;11)  NUMERIC
@ATTRIBUTE (7;12)  NUMERIC
@ATTRIBUTE (7;13)  NUMERIC
@ATTRIBUTE (7;14)  NUMERIC
@ATTRIBUTE (7;15)  NUMERIC
@ATTRIBUTE (8;0)  NUMERIC
@ATTRIBUTE (8;1)  NUMERIC
@ATTRIBUTE (8;2)  NUMERIC
@ATTRIBUTE (8;3)  NUMERIC
@ATTRIBUTE (8;4)  NUMERIC
@ATTRIBUTE (8;5)  NUMERIC
@ATTRIBUTE (8;6)  NUMERIC
@ATTRIBUTE (8;7)  NUMERIC
@ATTRIBUTE (8;8)  NUMERIC
@ATTRIBUTE (8;9)  NUMERIC
@ATTRIBUTE (8;10)  NUMERIC
@ATTRIBUTE (8;11)  NUMERIC
@ATTRIBUTE (8;12)  NUMERIC
@ATTRIBUTE (8;13)  NUMERIC
@ATTRIBUTE (8;14)  NUMERIC
@ATTRIBUTE (8;15)  NUMERIC
@ATTRIBUTE (9;0)  NUMERIC
@ATTRIBUTE (9;1)  NUMERIC
@ATTRIBUTE (9;2)  NUMERIC
@ATTRIBUTE (9;3)  NUMERIC
@ATTRIBUTE (9;4)  NUMERIC
@ATTRIBUTE (9;5)  NUMERIC
@ATTRIBUTE (9;6)  NUMERIC
@ATTRIBUTE (9;7)  NUMERIC
@ATTRIBUTE (9;8)  NUMERIC
@ATTRIBUTE (9;9)  NUMERIC
@ATTRIBUTE (9;10)  NUMERIC
@ATTRIBUTE (9;11)  NUMERIC
@ATTRIBUTE (9;12)  NUMERIC
@ATTRIBUTE (9;13)  NUMERIC
@ATTRIBUTE (9;14)  NUMERIC
@ATTRIBUTE (9;15)  NUMERIC
@ATTRIBUTE (10;0)  NUMERIC
@ATTRIBUTE (10;1)  NUMERIC
@ATTRIBUTE (10;2)  NUMERIC
@ATTRIBUTE (10;3)  NUMERIC
@ATTRIBUTE (10;4)  NUMERIC
@ATTRIBUTE (10;5)  NUMERIC
@ATTRIBUTE (10;6)  NUMERIC
@ATTRIBUTE (10;7)  NUMERIC
@ATTRIBUTE (10;8)  NUMERIC
@ATTRIBUTE (10;9)  NUMERIC
@ATTRIBUTE (10;10)  NUMERIC
@ATTRIBUTE (10;11)  NUMERIC
@ATTRIBUTE (10;12)  NUMERIC
@ATTRIBUTE (10;13)  NUMERIC
@ATTRIBUTE (10;14)  NUMERIC
@ATTRIBUTE (10;15)  NUMERIC
@ATTRIBUTE (11;0)  NUMERIC
@ATTRIBUTE (11;1)  NUMERIC
@ATTRIBUTE (11;2)  NUMERIC
@ATTRIBUTE (11;3)  NUMERIC
@ATTRIBUTE (11;4)  NUMERIC
@ATTRIBUTE (11;5)  NUMERIC
@ATTRIBUTE (11;6)  NUMERIC
@ATTRIBUTE (11;7)  NUMERIC
@ATTRIBUTE (11;8)  NUMERIC
@ATTRIBUTE (11;9)  NUMERIC
@ATTRIBUTE (11;10)  NUMERIC
@ATTRIBUTE (11;11)  NUMERIC
@ATTRIBUTE (11;12)  NUMERIC
@ATTRIBUTE (11;13)  NUMERIC
@ATTRIBUTE (11;14)  NUMERIC
@ATTRIBUTE (11;15)  NUMERIC
@ATTRIBUTE (12;0)  NUMERIC
@ATTRIBUTE (12;1)  NUMERIC
@ATTRIBUTE (12;2)  NUMERIC
@ATTRIBUTE (12;3)  NUMERIC
@ATTRIBUTE (12;4)  NUMERIC
@ATTRIBUTE (12;5)  NUMERIC
@ATTRIBUTE (12;6)  NUMERIC
@ATTRIBUTE (12;7)  NUMERIC
@ATTRIBUTE (12;8)  NUMERIC
@ATTRIBUTE (12;9)  NUMERIC
@ATTRIBUTE (12;10)  NUMERIC
@ATTRIBUTE (12;11)  NUMERIC
@ATTRIBUTE (12;12)  NUMERIC
@ATTRIBUTE (12;13)  NUMERIC
@ATTRIBUTE (12;14)  NUMERIC
@ATTRIBUTE (12;15)  NUMERIC
@ATTRIBUTE (13;0)  NUMERIC
@ATTRIBUTE (13;1)  NUMERIC
@ATTRIBUTE (13;2)  NUMERIC
@ATTRIBUTE (13;3)  NUMERIC
@ATTRIBUTE (13;4)  NUMERIC
@ATTRIBUTE (13;5)  NUMERIC
@ATTRIBUTE (13;6)  NUMERIC
@ATTRIBUTE (13;7)  NUMERIC
@ATTRIBUTE (13;8)  NUMERIC
@ATTRIBUTE (13;9)  NUMERIC
@ATTRIBUTE (13;10)  NUMERIC
@ATTRIBUTE (13;11)  NUMERIC
@ATTRIBUTE (13;12)  NUMERIC
@ATTRIBUTE (13;13)  NUMERIC
@ATTRIBUTE (13;14)  NUMERIC
@ATTRIBUTE (13;15)  NUMERIC
@ATTRIBUTE (14;0)  NUMERIC
@ATTRIBUTE (14;1)  NUMERIC
@ATTRIBUTE (14;2)  NUMERIC
@ATTRIBUTE (14;3)  NUMERIC
@ATTRIBUTE (14;4)  NUMERIC
@ATTRIBUTE (14;5)  NUMERIC
@ATTRIBUTE (14;6)  NUMERIC
@ATTRIBUTE (14;7)  NUMERIC
@ATTRIBUTE (14;8)  NUMERIC
@ATTRIBUTE (14;9)  NUMERIC
@ATTRIBUTE (14;10)  NUMERIC
@ATTRIBUTE (14;11)  NUMERIC
@ATTRIBUTE (14;12)  NUMERIC
@ATTRIBUTE (14;13)  NUMERIC
@ATTRIBUTE (14;14)  NUMERIC
@ATTRIBUTE (14;15)  NUMERIC
@ATTRIBUTE (15;0)  NUMERIC
@ATTRIBUTE (15;1)  NUMERIC
@ATTRIBUTE (15;2)  NUMERIC
@ATTRIBUTE (15;3)  NUMERIC
@ATTRIBUTE (15;4)  NUMERIC
@ATTRIBUTE (15;5)  NUMERIC
@ATTRIBUTE (15;6)  NUMERIC
@ATTRIBUTE (15;7)  NUMERIC
@ATTRIBUTE (15;8)  NUMERIC
@ATTRIBUTE (15;9)  NUMERIC
@ATTRIBUTE (15;10)  NUMERIC
@ATTRIBUTE (15;11)  NUMERIC
@ATTRIBUTE (15;12)  NUMERIC
@ATTRIBUTE (15;13)  NUMERIC
@ATTRIBUTE (15;14)  NUMERIC
@ATTRIBUTE (15;15)  NUMERIC
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}

@DATA
1,16,79,170,205,208,208,208,208,208,208,208,208,208,208,208,2,30,167,397,504,521,524,526,529,532,536,541,545,546,546,546,2,38,237,620,855,937,979,1016,1059,1109,1167,1230,1279,1299,1303,1303,2,41,276,778,1180,1418,1597,1762,1938,2132,2344,2568,2759,2845,2862,2863,2,42,287,838,1350,1740,2082,2403,2724,3052,3393,3767,4127,4299,4333,4335,2,42,288,848,1389,1828,2228,2604,2972,3341,3735,4219,4725,4959,5001,5003,2,42,288,848,1391,1834,2239,2619,2991,3371,3817,4424,5042,5311,5356,5358,2,42,288,848,1391,1834,2239,2619,2995,3406,3954,4700,5389,5672,5718,5720,2,42,288,848,1391,1834,2239,2620,3012,3499,4191,5048,5771,6058,6104,6106,2,42,288,848,1391,1834,2239,2627,3067,3680,4505,5419,6152,6440,6486,6488,2,42,288,848,1391,1834,2241,2652,3186,3945,4857,5792,6527,6815,6861,6863,2,42,288,848,1391,1835,2251,2718,3386,4265,5219,6160,6895,7183,7229,7231,2,42,288,848,1392,1841,2291,2864,3676,4630,5599,6541,7276,7564,7610,7612,2,42,289,854,1413,1895,2430,3145,4068,5057,6030,6972,7707,7995,8041,8043,2,42,294,887,1515,2100,2770,3602,4576,5575,6549,7491,8226,8514,8560,8562,2,42,302,942,1680,2398,3171,4053,5039,6039,7013,7955,8690,8978,9024,9026,7
15,67,161,279,413,558,705,855,1009,1155,1291,1405,1483,1526,1542,1545,68,253,497,736,971,1205,1437,1680,1951,2239,2534,2811,3041,3207,3295,3320,156,514,898,1203,1470,1724,1974,2243,2569,2952,3366,3748,4081,4382,4608,4691,236,766,1316,1717,2034,2315,2588,2907,3336,3875,4448,4922,5309,5715,6081,6228,275,923,1648,2224,2690,3083,3459,3919,4517,5223,5929,6464,6889,7383,7840,8021,284,974,1797,2524,3184,3784,4369,5037,5801,6610,7371,7926,8365,8892,9376,9565,285,983,1837,2649,3472,4274,5065,5943,6901,7854,8697,9287,9736,10268,10755,10945,286,992,1889,2808,3777,4697,5584,6585,7710,8852,9866,10571,11069,11614,12103,12293,290,1028,2026,3081,4144,5103,6010,7044,8238,9504,10689,11574,12204,12809,13312,13503,305,1117,2254,3411,4509,5475,6383,7420,8626,9926,11188,12220,13034,13777,14326,14522,346,1281,2549,3759,4866,5833,6741,7778,8985,10288,11567,12669,13639,14558,15189,15400,414,1495,2857,4089,5198,6165,7073,8110,9317,10621,11904,13040,14129,15227,15962,16196,501,1731,3168,4415,5527,6496,7406,8445,9656,10969,12276,13474,14701,15974,16805,17060,582,1965,3515,4820,5968,6967,7908,8984,10243,11623,13031,14373,15769,17177,18060,18323,625,2124,3823,5266,6533,7645,8704,9910,11315,12854,14427,15923,17430,18892,19789,20053,635,2174,3952,5504,6897,8152,9366,10725,12269,13928,15594,17150,18687,20158,21056,21320,8
0,0,0,0,0,2,29,128,250,292,295,295,295,295,295,295,0,0,0,0,0,6,81,333,618,713,720,720,720,720,720,720,0,0,0,0,0,13,152,578,1019,1160,1170,1170,1170,1170,1170,1170,0,0,0,0,0,23,234,839,1430,1613,1626,1626,1626,1626,1626,1626,0,0,0,0,1,35,323,1112,1858,2085,2101,2101,2101,2101,2101,2101,0,0,0,0,2,49,418,1397,2311,2588,2607,2607,2607,2607,2607,2607,0,0,0,0,3,64,518,1690,2774,3102,3124,3124,3124,3124,3124,3124,0,0,0,0,4,81,623,1988,3239,3616,3641,3641,3641,3641,3641,3641,0,0,0,0,5,100,734,2291,3701,4124,4152,4152,4152,4152,4152,4152,0,0,0,0,6,120,849,2594,4151,4615,4646,4646,4646,4646,4646,4646,0,0,0,0,7,142,970,2901,4596,5097,5130,5130,5130,5130,5130,5130,0,0,0,0,8,165,1095,3209,5033,5567,5602,5602,5602,5602,5602,5602,0,0,0,0,9,187,1216,3517,5482,6056,6094,6094,6094,6094,6094,6094,0,0,0,0,10,202,1312,3798,5933,6566,6611,6611,6611,6611,6611,6611,0,0,0,0,10,208,1372,4016,6330,7040,7097,7098,7098,7098,7098,7098,0,0,0,0,10,210,1401,4143,6589,7362,7430,7432,7432,7432,7432,7432,1
0,0,2,21,98,243,403,543,669,786,890,982,1050,1090,1101,1102,0,1,12,89,314,646,975,1269,1553,1841,2123,2397,2638,2802,2853,2858,0,3,44,236,638,1102,1502,1851,2200,2577,2972,3384,3785,4087,4188,4199,0,11,112,465,1039,1593,2041,2433,2825,3243,3676,4130,4588,4952,5077,5091,1,32,230,773,1527,2214,2795,3329,3855,4382,4887,5376,5849,6226,6356,6370,3,66,389,1140,2103,2977,3742,4462,5180,5902,6582,7181,7696,8091,8226,8240,5,95,519,1428,2541,3536,4402,5218,6055,6937,7817,8599,9224,9685,9840,9855,6,104,560,1519,2675,3700,4588,5423,6290,7235,8253,9236,10042,10629,10822,10839,6,105,565,1532,2697,3726,4615,5451,6320,7279,8374,9547,10568,11301,11535,11555,6,107,580,1582,2785,3827,4717,5553,6422,7385,8533,9878,11110,11974,12242,12264,7,123,654,1754,3038,4104,4996,5832,6701,7667,8860,10362,11791,12764,13056,13079,12,171,821,2032,3367,4444,5337,6173,7042,8011,9249,10906,12525,13591,13901,13925,19,238,1037,2369,3753,4845,5743,6582,7455,8436,9738,11568,13373,14519,14842,14867,23,285,1215,2706,4210,5380,6333,7222,8146,9194,10618,12634,14589,15786,16115,16140,24,301,1295,2916,4584,5921,7033,8078,9161,10378,11978,14142,16171,17386,17717,17742,24,303,1311,2978,4733,6193,7447,8641,9878,11249,12969,15195,17243,18461,18792,18817,5
0,0,4,27,91,191,323,478,641,778,846,863,865,865,865,865,0,2,25,130,354,627,902,1187,1502,1817,2027,2102,2115,2116,2116,2116,1,13,94,352,773,1193,1535,1858,2231,2668,3046,3241,3294,3301,3301,3301,5,51,250,696,1276,1779,2143,2470,2854,3344,3857,4217,4361,4389,4391,4391,17,133,500,1114,1774,2302,2671,2998,3383,3890,4483,5005,5293,5373,5382,5382,39,253,788,1514,2205,2736,3105,3432,3817,4328,4956,5594,6049,6230,6264,6266,67,384,1049,1832,2532,3063,3432,3759,4144,4656,5295,5997,6606,6938,7030,7040,96,499,1240,2046,2748,3279,3648,3975,4360,4872,5514,6245,6964,7465,7659,7693,121,588,1364,2176,2878,3409,3778,4105,4490,5002,5644,6384,7167,7827,8163,8240,137,644,1437,2250,2952,3483,3852,4179,4564,5076,5718,6461,7282,8075,8571,8708,149,685,1490,2304,3006,3537,3906,4233,4618,5130,5772,6517,7366,8273,8931,9137,171,759,1589,2407,3110,3641,4010,4337,4722,5235,5879,6632,7526,8561,9374,9639,214,912,1823,2680,3402,3941,4314,4645,5035,5558,6227,7033,8032,9221,10155,10456,273,1134,2224,3218,4034,4640,5071,5460,5909,6504,7278,8228,9385,10697,11686,11998,320,1315,2592,3780,4784,5570,6183,6752,7373,8135,9075,10177,11441,12802,13803,14116,334,1375,2738,4050,5204,6152,6940,7681,8451,9335,10366,11525,12817,14186,15188,15501,0
0,0,5,49,180,351,526,695,852,985,1082,1134,1151,1154,1154,1154,0,0,10,96,349,673,1003,1329,1651,1954,2223,2417,2500,2517,2518,2518,0,0,11,110,399,768,1144,1518,1897,2284,2699,3076,3274,3320,3323,3323,0,0,11,111,404,783,1176,1575,1996,2458,3014,3570,3878,3951,3956,3956,0,0,11,112,418,844,1315,1817,2375,3009,3749,4448,4817,4902,4908,4908,0,0,11,114,448,977,1610,2304,3076,3933,4860,5669,6078,6171,6178,6178,0,0,11,115,466,1061,1810,2654,3599,4645,5762,6732,7238,7365,7378,7378,0,0,11,115,469,1079,1858,2744,3742,4862,6093,7222,7889,8110,8147,8149,0,0,11,115,469,1080,1861,2750,3752,4883,6145,7353,8170,8538,8630,8639,0,0,11,115,469,1080,1861,2750,3752,4884,6150,7386,8308,8839,9015,9040,0,1,14,119,473,1084,1865,2754,3756,4888,6155,7408,8417,9113,9389,9436,4,22,60,175,530,1141,1922,2811,3813,4945,6216,7500,8620,9483,9847,9911,15,83,207,368,734,1347,2129,3020,4025,5166,6468,7836,9112,10124,10545,10617,22,137,374,641,1066,1711,2518,3435,4476,5678,7087,8608,10038,11139,11584,11658,24,158,467,861,1418,2176,3087,4110,5272,6621,8186,9836,11340,12468,12918,12992,24,161,491,947,1612,2510,3572,4743,6042,7510,9161,10856,12376,13507,13957,14031,3
0,3,26,94,191,300,428,572,720,871,1030,1165,1216,1223,1223,1223,0,10,86,303,602,926,1276,1643,2006,2366,2740,3071,3219,3246,3247,3247,0,14,131,483,995,1562,2158,2748,3286,3801,4357,4896,5182,5246,5249,5249,0,15,146,562,1212,1970,2784,3574,4230,4838,5557,6304,6731,6833,6838,6838,0,15,148,578,1269,2104,3055,4032,4845,5589,6504,7448,7973,8096,8102,8102,0,15,148,579,1274,2124,3134,4256,5271,6230,7369,8481,9063,9193,9199,9199,0,15,148,579,1274,2126,3155,4364,5571,6769,8123,9350,9960,10092,10098,10098,0,15,148,579,1274,2129,3183,4489,5895,7334,8890,10204,10830,10963,10969,10969,0,15,148,579,1276,2149,3281,4755,6384,8055,9823,11258,11917,12053,12059,12059,0,15,148,580,1288,2222,3511,5199,7024,8870,10845,12458,13191,13340,13347,13347,0,15,148,586,1335,2395,3889,5772,7711,9646,11788,13603,14459,14639,14648,14648,0,15,149,607,1447,2694,4393,6408,8400,10392,12683,14713,15736,15968,15982,15982,0,15,153,653,1637,3094,4958,7055,9113,11216,13697,15951,17141,17430,17451,17451,0,15,159,717,1877,3550,5572,7790,10008,12313,15011,17447,18737,19054,19078,19078,0,15,163,766,2076,3966,6204,8632,11069,13585,16445,18970,20291,20614,20638,20638,0,15,164,786,2176,4220,6645,9259,11863,14505,17432,19980,21306,21629,21653,21653,8
0,0,0,2,15,62,163,299,380,400,402,402,402,402,402,402,0,0,0,11,75,258,560,909,1135,1214,1229,1230,1230,1230,1230,1230,0,0,2,38,205,590,1137,1731,2168,2387,2456,2467,2468,2468,2468,2468,0,0,10,101,426,1044,1844,2692,3375,3803,3995,4044,4051,4052,4052,4052,0,2,35,226,755,1621,2676,3779,4716,5386,5767,5919,5968,5979,5980,5980,0,9,93,437,1198,2317,3627,4985,6175,7092,7702,8047,8223,8278,8285,8285,1,30,209,753,1762,3136,4701,6307,7725,8845,9650,10218,10589,10739,10767,10768,4,70,387,1158,2420,4048,5866,7705,9290,10509,11421,12192,12789,13087,13157,13161,8,125,611,1621,3133,5005,7072,9140,10869,12139,13120,14081,14917,15402,15535,15546,14,192,866,2122,3868,5947,8248,10549,12432,13755,14809,15965,17045,17729,17938,17960,22,267,1134,2633,4591,6837,9357,11897,13955,15349,16490,17848,19169,20038,20315,20347,34,357,1424,3164,5332,7759,10506,13293,15558,17080,18358,19932,21476,22486,22804,22840,43,433,1684,3665,6072,8732,11726,14766,17270,19002,20493,22295,24021,25112,25447,25484,47,473,1850,4039,6688,9598,12845,16139,18895,20870,22591,24585,26418,27541,27880,27917,48,484,1913,4229,7066,10195,13673,17206,20199,22388,24276,26376,28249,29379,29718,29755,48,485,1925,4281,7202,10456,14080,17778,20933,23243,25196,27324,29204,30335,30674,30711,0
0,0,0,1,12,56,150,295,477,666,833,939,975,980,980,980,0,0,1,11,72,246,534,899,1313,1735,2128,2420,2546,2570,2571,2571,0,0,6,53,235,613,1123,1679,2265,2859,3451,3954,4214,4273,4276,4276,0,1,23,153,523,1134,1836,2490,3135,3810,4563,5268,5654,5745,5750,5750,0,3,56,312,903,1757,2653,3406,4107,4873,5814,6720,7202,7312,7318,7318,0,5,94,488,1305,2408,3537,4483,5346,6288,7455,8567,9141,9268,9275,9275,0,6,117,608,1618,2960,4337,5526,6624,7803,9212,10521,11182,11326,11334,11334,0,6,123,654,1776,3293,4873,6274,7598,9022,10661,12121,12833,12984,12992,12992,0,6,124,663,1816,3395,5063,6573,8062,9712,11553,13106,13837,13990,13998,13998,0,6,124,664,1820,3408,5095,6660,8299,10165,12176,13784,14521,14674,14682,14682,0,6,124,664,1820,3409,5109,6748,8570,10648,12789,14431,15170,15323,15331,15331,0,6,124,664,1820,3411,5143,6907,8942,11216,13444,15103,15843,15996,16004,16004,0,6,124,664,1820,3418,5207,7141,9403,11856,14150,15819,16559,16712,16720,16720,0,6,124,664,1821,3437,5318,7453,9951,12590,14960,16642,17383,17536,17544,17544,0,6,124,664,1823,3466,5461,7796,10494,13274,15697,17387,18128,18281,18289,18289,0,6,124,664,1824,3485,5558,8023,10817,13645,16083,17775,18516,18669,18677,18677,9
0,0,0,0,1,14,76,206,345,421,440,442,442,442,442,442,0,0,0,0,6,61,259,602,963,1199,1272,1281,1281,1281,1281,1281,0,0,0,1,18,144,529,1116,1726,2161,2314,2336,2337,2337,2337,2337,0,0,0,2,30,224,787,1615,2475,3112,3344,3378,3380,3380,3380,3380,0,0,0,2,34,266,960,2011,3116,3943,4241,4283,4285,4285,4285,4285,0,0,0,2,36,300,1122,2395,3737,4731,5080,5126,5128,5128,5128,5128,0,0,0,2,40,349,1323,2828,4399,5538,5926,5975,5977,5977,5977,5977,0,0,0,2,48,423,1583,3332,5124,6385,6803,6854,6856,6856,6856,6856,0,0,0,3,59,509,1868,3865,5869,7232,7672,7724,7726,7726,7726,7726,0,0,0,3,68,588,2144,4387,6594,8039,8492,8545,8547,8547,8547,8547,0,0,0,3,78,672,2428,4918,7327,8851,9316,9370,9372,9372,9372,9372,0,0,0,4,91,762,2718,5456,8078,9705,10192,10247,10249,10249,10249,10249,0,0,0,4,98,829,2966,5946,8796,10566,11094,11153,11155,11155,11155,11155,0,0,0,4,101,868,3137,6335,9423,11372,11959,12024,12026,12026,12026,12026,0,0,0,4,102,882,3218,6579,9889,12016,12660,12730,12732,12732,12732,12732,0,0,0,4,102,884,3242,6687,10150,12403,13085,13158,13160,13160,13160,13160,1
0,0,0,0,0,0,5,30,107,240,350,383,385,385,385,385,0,0,0,0,0,3,34,150,401,746,1013,1092,1097,1097,1097,1097,0,0,0,0,1,20,127,417,902,1481,1910,2035,2043,2043,2043,2043,0,0,0,0,9,77,326,840,1574,2378,2944,3105,3115,3115,3115,3115,0,0,0,3,41,219,671,1430,2404,3392,4041,4219,4230,4230,4230,4230,0,0,1,15,122,476,1167,2171,3348,4445,5126,5308,5319,5319,5319,5319,0,0,3,47,275,846,1779,2993,4304,5447,6135,6317,6328,6328,6328,6328,0,0,11,116,519,1324,2468,3815,5180,6335,7025,7208,7219,7219,7219,7219,0,1,35,246,858,1885,3176,4581,5963,7132,7839,8036,8052,8053,8053,8053,0,4,80,443,1277,2488,3859,5292,6719,7964,8762,9036,9088,9096,9096,9096,0,7,134,670,1717,3063,4481,5969,7534,8971,9975,10432,10590,10625,10627,10627,0,10,188,897,2156,3636,5119,6717,8487,10170,11425,12117,12436,12517,12522,12522,0,13,234,1096,2574,4243,5863,7632,9635,11571,13080,14015,14511,14644,14652,14652,0,14,258,1222,2897,4797,6639,8639,10890,13079,14840,16011,16670,16850,16861,16861,0,14,265,1275,3084,5193,7268,9501,11983,14396,16371,17724,18487,18693,18706,18706,0,14,266,1288,3152,5385,7617,10005,12634,15178,17261,18689,19485,19698,19711,19711,6
